studentid,age,gender,ethnicity,parentaleducation,studytimeweekly,absences,tutoring,parentalsupport,extracurricular,sports,music,volunteering,gpa,gradeclass
0.0083647009619405,0.333333333333333,1.0,0.0,0.8571428571428571,0.1311776433887752,0.0689655172413793,0.0,0.75,0.0,0.0,0.0,0.0,0.6946028249801632,0.5
0.0087829360100376,0.0,0.0,0.0,0.5714285714285714,0.7669848708190493,0.8620689655172413,0.0,0.25,1.0,0.0,0.0,0.0,0.0867235091762537,1.0
0.0092011710581346,0.333333333333333,1.0,0.3333333333333333,0.0,0.9334628855454072,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0781365576313387,1.0
0.0096194061062316,1.0,1.0,1.0,1.0,0.9483428905430344,0.6896551724137931,0.0,0.5,1.0,0.0,0.0,0.0,0.4425329691949933,1.0
0.0100376411543287,1.0,1.0,0.0,0.2857142857142857,0.3693890110384605,0.5172413793103449,0.0,0.5,0.0,0.0,0.0,0.0,0.3762889055090714,1.0
0.0104558762024257,0.333333333333333,1.0,0.0,0.8571428571428571,0.1356197553542624,0.1724137931034483,0.0,1.0,0.0,0.0,0.0,0.0,0.7444629795789357,0.5
0.0108741112505227,0.333333333333333,0.0,0.0,0.2857142857142857,0.5189426118126566,0.0689655172413793,0.0,0.5,0.0,1.0,0.0,0.0,0.7371794179779803,0.5
0.0112923462986198,0.333333333333333,1.0,0.0,0.8571428571428571,0.1126857800225525,0.2758620689655172,0.0,0.75,0.0,0.0,0.0,0.0,0.5363011801167978,0.75
0.0117105813467168,1.0,0.0,0.0,0.0,0.9350080997831224,0.3448275862068966,0.0,0.75,1.0,0.0,0.0,0.0,0.7137009822453295,0.5
0.0121288163948138,1.0,0.0,0.0,0.5714285714285714,0.1837377547310674,0.6896551724137931,0.0,0.75,1.0,0.0,0.0,0.0,0.3798604314537847,1.0
0.0125470514429109,0.0,0.0,0.6666666666666666,0.5714285714285714,0.2530035132263105,0.4137931034482758,1.0,0.0,0.0,1.0,0.0,0.0,0.4317800773806022,1.0
0.0129652864910079,0.0,0.0,0.0,0.8571428571428571,0.407051046318211,0.5862068965517241,0.0,1.0,0.0,0.0,0.0,0.0,0.4618838677846976,1.0
0.0133835215391049,1.0,0.0,0.0,0.8571428571428571,0.3835520081081469,0.8620689655172413,0.0,0.25,0.0,1.0,0.0,0.0,0.0961542432141219,1.0
0.013801756587202,0.333333333333333,0.0,1.0,0.8571428571428571,0.7955234275264864,0.7241379310344828,0.0,0.0,1.0,1.0,0.0,0.0,0.23735152444932,1.0
0.014219991635299,0.333333333333333,0.0,0.0,0.8571428571428571,0.4567884448427753,0.9310344827586208,1.0,0.5,1.0,1.0,0.0,0.0,0.2852398546050849,1.0
0.014638226683396,0.0,0.0,1.0,0.2857142857142857,0.1709116613930219,0.7931034482758621,0.0,0.25,0.0,0.0,0.0,0.0,0.065368065012688,1.0
0.0150564617314931,1.0,0.0,0.0,0.2857142857142857,0.2674641514128067,0.896551724137931,1.0,0.25,0.0,0.0,0.0,0.0,0.0545712142052579,1.0
0.0154746967795901,0.0,0.0,0.6666666666666666,0.2857142857142857,0.509645696325853,0.7241379310344828,1.0,0.25,0.0,1.0,0.0,0.0,0.2669408877604949,1.0
0.0158929318276871,0.0,1.0,0.3333333333333333,0.2857142857142857,0.1475705202174757,0.1034482758620689,1.0,0.25,1.0,1.0,0.0,0.0,0.7547264646069919,0.25
0.0163111668757841,0.6666666666666661,1.0,0.6666666666666666,0.2857142857142857,0.612305853700223,0.7241379310344828,1.0,0.75,1.0,1.0,0.0,0.0,0.3817169579481808,1.0
0.0167294019238812,0.6666666666666661,1.0,1.0,0.5714285714285714,0.5663447153737139,0.7931034482758621,1.0,0.25,0.0,0.0,0.0,0.0,0.2645718499224651,1.0
0.0171476369719782,0.6666666666666661,0.0,0.0,0.2857142857142857,0.7154709410761978,0.2413793103448275,0.0,0.5,0.0,0.0,0.0,0.0,0.6562820244330577,0.5
0.0175658720200752,0.333333333333333,1.0,1.0,0.5714285714285714,0.938729569370215,0.4137931034482758,1.0,1.0,0.0,0.0,0.0,0.0,0.7021887055071634,0.5
0.0179841070681722,1.0,1.0,0.0,0.2857142857142857,0.9132502616065066,0.3103448275862069,0.0,0.5,0.0,1.0,0.0,0.0,0.7222229173181108,0.5
0.0184023421162693,1.0,1.0,0.0,0.2857142857142857,0.947110194082606,0.0344827586206896,1.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0
0.0188205771643663,1.0,0.0,0.0,0.5714285714285714,0.2449439969492389,0.2413793103448275,0.0,1.0,0.0,0.0,0.0,0.0,0.6288250680640622,0.5
0.0192388122124633,1.0,0.0,0.3333333333333333,0.5714285714285714,0.1316636463165924,0.1724137931034483,0.0,0.25,1.0,0.0,0.0,0.0,0.6409413575037737,0.5
0.0196570472605604,0.6666666666666661,0.0,0.0,0.5714285714285714,0.3025712638528063,0.5172413793103449,0.0,0.5,0.0,0.0,0.0,0.0,0.425902950808092,1.0
0.0200752823086574,0.333333333333333,0.0,0.3333333333333333,0.5714285714285714,0.8960611379718054,0.5862068965517241,0.0,0.75,0.0,0.0,0.0,0.0,0.5249712891801463,0.75
0.0204935173567544,0.333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.9731179108034396,0.5517241379310345,0.0,1.0,1.0,0.0,0.0,0.0,0.6152617407270239,0.75
0.0209117524048514,0.6666666666666661,1.0,0.6666666666666666,0.5714285714285714,0.8602598118006958,0.1724137931034483,0.0,0.75,0.0,0.0,0.0,0.0,0.733869297923658,0.5
0.0213299874529485,0.333333333333333,1.0,0.6666666666666666,0.0,0.1100912929998344,0.4137931034482758,1.0,0.25,1.0,0.0,0.0,0.0,0.4965945148046866,1.0
0.0217482225010455,0.6666666666666661,1.0,0.0,0.2857142857142857,0.9484641285625296,0.7586206896551724,0.0,1.0,0.0,0.0,0.0,0.0,0.3928860478498206,1.0
0.0221664575491425,1.0,0.0,0.0,0.5714285714285714,0.4237917672605728,0.4482758620689655,0.0,0.25,0.0,1.0,0.0,0.0,0.4160776724152708,1.0
0.0225846925972396,0.6666666666666661,0.0,0.0,0.0,0.0092681047929768,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.1890647916435481,1.0
0.0230029276453366,1.0,0.0,0.0,0.2857142857142857,0.4428493611993615,0.8620689655172413,0.0,0.5,0.0,1.0,0.0,0.0,0.2006923848085518,1.0
0.0234211626934336,1.0,1.0,0.0,1.0,0.0460692360847849,0.6896551724137931,0.0,0.5,0.0,1.0,0.0,0.0,0.3355967944894336,1.0
0.0238393977415307,0.0,0.0,0.0,1.0,0.5444501922868723,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0716428220716555,1.0
0.0242576327896277,0.6666666666666661,0.0,0.0,0.2857142857142857,0.3388902896536908,0.3103448275862069,1.0,0.75,0.0,1.0,0.0,0.0,0.6534596734184175,0.5
0.0246758678377247,0.0,1.0,1.0,0.0,0.4739262342474977,0.7931034482758621,0.0,0.75,0.0,1.0,0.0,0.0,0.2322531386564842,1.0
0.0250941028858218,0.6666666666666661,1.0,0.3333333333333333,0.2857142857142857,0.6138222798473856,0.3448275862068966,0.0,0.0,1.0,0.0,0.0,0.0,0.4731896739816479,1.0
0.0255123379339188,0.6666666666666661,0.0,0.0,0.2857142857142857,0.8697468488730583,0.4137931034482758,0.0,0.5,0.0,0.0,0.0,0.0,0.5828153873271885,0.75
0.0259305729820158,0.0,0.0,0.3333333333333333,0.8571428571428571,0.6626095095200955,0.3793103448275862,0.0,0.75,0.0,1.0,0.0,0.0,0.5585596181500583,0.75
0.0263488080301129,0.0,0.0,0.0,0.2857142857142857,0.4344948969419504,0.2758620689655172,0.0,0.5,0.0,1.0,0.0,0.0,0.5964570547691156,0.75
0.0267670430782099,0.6666666666666661,0.0,0.0,0.5714285714285714,0.8203168548064407,0.1034482758620689,1.0,1.0,0.0,0.0,0.0,0.0,0.8368391858769524,0.25
0.0271852781263069,0.333333333333333,0.0,0.3333333333333333,0.2857142857142857,0.906570168482074,0.2068965517241379,1.0,0.75,1.0,0.0,0.0,0.0,0.8154638268333226,0.25
0.027603513174404,1.0,0.0,0.0,1.0,0.1198447364979617,0.7931034482758621,0.0,0.75,0.0,1.0,0.0,0.0,0.2599059697869286,1.0
0.028021748222501,0.0,1.0,0.0,0.2857142857142857,0.5324915186003789,0.9655172413793104,0.0,0.0,0.0,1.0,0.0,0.0,0.0069546561831169,1.0
0.028439983270598,1.0,1.0,1.0,0.5714285714285714,0.2847861034729609,0.7241379310344828,1.0,0.75,0.0,0.0,0.0,0.0,0.3324911344692193,1.0
0.0288582183186951,0.333333333333333,1.0,0.6666666666666666,0.2857142857142857,0.0470624045699862,0.0344827586206896,0.0,1.0,0.0,0.0,0.0,0.0,0.8209791304743459,0.25
0.0292764533667921,0.333333333333333,0.0,0.3333333333333333,0.5714285714285714,0.6692622663730452,0.2068965517241379,0.0,0.5,1.0,0.0,0.0,0.0,0.734363545579216,0.5
0.0296946884148891,0.333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.8637095989838384,0.9655172413793104,0.0,0.75,0.0,0.0,0.0,0.0,0.184717050701315,1.0
0.0301129234629861,0.0,0.0,0.3333333333333333,0.2857142857142857,0.1630370147713447,0.2758620689655172,0.0,0.5,1.0,1.0,0.0,0.0,0.6392004157083543,0.5
0.0305311585110832,0.333333333333333,0.0,0.0,0.8571428571428571,0.8132945963142119,0.1379310344827586,1.0,0.5,0.0,0.0,0.0,0.0,0.8252321422426997,0.25
0.0309493935591802,0.0,1.0,0.0,0.8571428571428571,0.8543237789465642,0.4827586206896551,0.0,0.75,1.0,0.0,0.0,0.0,0.5501707366401403,0.75
0.0313676286072772,0.333333333333333,0.0,0.0,0.8571428571428571,0.9153385407818928,0.5862068965517241,0.0,0.75,0.0,1.0,0.0,0.0,0.4639663932920484,1.0
0.0317858636553742,1.0,0.0,0.0,0.5714285714285714,0.2655371325500731,0.1034482758620689,0.0,0.75,0.0,0.0,0.0,0.0,0.6836003736049979,0.5
0.0322040987034713,1.0,1.0,0.3333333333333333,0.8571428571428571,0.904939223566662,0.6206896551724138,1.0,0.25,1.0,1.0,0.0,0.0,0.5329343242968071,0.75
0.0326223337515683,0.6666666666666661,1.0,0.0,0.0,0.3209784518854793,0.6551724137931034,0.0,0.25,0.0,0.0,0.0,0.0,0.2449424776938215,1.0
0.0330405687996653,1.0,1.0,1.0,0.2857142857142857,0.5529200090079535,0.8620689655172413,0.0,0.75,0.0,1.0,0.0,0.0,0.2485812558878217,1.0
0.0334588038477624,0.6666666666666661,0.0,1.0,0.2857142857142857,0.0505126388330185,0.2068965517241379,0.0,0.25,0.0,1.0,0.0,0.0,0.5186749941953336,0.75
0.0338770388958594,1.0,1.0,0.6666666666666666,0.5714285714285714,0.0438786396948288,0.8620689655172413,0.0,0.5,0.0,0.0,0.0,0.0,0.125127008951164,1.0
0.0342952739439564,0.0,1.0,0.3333333333333333,0.2857142857142857,0.7211483558202617,0.2413793103448275,0.0,0.0,1.0,1.0,0.0,0.0,0.6331096043969182,0.5
0.0347135089920535,1.0,0.0,0.6666666666666666,0.2857142857142857,0.4449379964478343,0.5517241379310345,0.0,0.25,0.0,1.0,0.0,0.0,0.3658445089464244,1.0
0.0351317440401505,0.6666666666666661,1.0,0.0,0.5714285714285714,0.2565340821865101,0.4137931034482758,0.0,0.75,1.0,1.0,0.0,0.0,0.5857091932979638,0.75
0.0355499790882475,0.6666666666666661,1.0,0.6666666666666666,0.8571428571428571,0.1905794785698552,0.7931034482758621,0.0,0.75,0.0,0.0,0.0,0.0,0.2897115836126509,1.0
0.0359682141363446,0.333333333333333,1.0,0.0,0.2857142857142857,0.6706706791552587,0.6896551724137931,1.0,0.25,1.0,0.0,0.0,0.0,0.3809371861834331,1.0
0.0363864491844416,0.0,0.0,0.6666666666666666,0.2857142857142857,0.0003491179248178,0.9310344827586208,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
0.0368046842325386,1.0,0.0,0.0,0.2857142857142857,0.8067646106331907,0.7586206896551724,0.0,0.0,1.0,0.0,0.0,0.0,0.2646555036109969,1.0
0.0372229192806357,0.333333333333333,0.0,0.6666666666666666,0.2857142857142857,0.0792878116884195,0.3448275862068966,0.0,0.5,0.0,0.0,0.0,0.0,0.5574350460436917,0.75
0.0376411543287327,1.0,0.0,1.0,0.2857142857142857,0.1916568343945577,0.896551724137931,0.0,0.25,0.0,0.0,0.0,0.0,0.0486858201863787,1.0
0.0380593893768297,1.0,1.0,0.0,0.5714285714285714,0.3866274658647188,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.8767300178423034,0.0
0.0384776244249268,0.333333333333333,0.0,0.0,0.5714285714285714,0.4853631714278619,0.0344827586206896,1.0,0.75,0.0,0.0,0.0,0.0,0.888071735837736,0.0
0.0388958594730238,0.333333333333333,0.0,1.0,0.5714285714285714,0.3553502761883267,0.5517241379310345,1.0,0.75,0.0,1.0,0.0,0.0,0.5596228385725575,0.75
0.0393140945211208,0.333333333333333,1.0,0.0,0.2857142857142857,0.3210279189277962,0.1379310344827586,0.0,0.25,1.0,1.0,0.0,0.0,0.6771180859642191,0.5
0.0397323295692179,0.333333333333333,1.0,0.6666666666666666,0.8571428571428571,0.9649710946721968,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.1832270584753466,1.0
0.0401505646173149,0.333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.6422642553524864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2413706113261326,1.0
0.0405687996654119,1.0,0.0,0.0,0.5714285714285714,0.0234070026507847,0.1724137931034483,0.0,0.5,0.0,1.0,0.0,0.0,0.6388082149845236,0.5
0.0409870347135089,0.333333333333333,0.0,0.0,0.8571428571428571,0.430617485146254,0.8620689655172413,0.0,0.5,1.0,0.0,0.0,0.0,0.1860805749803089,1.0
0.041405269761606,0.0,0.0,0.0,0.2857142857142857,0.8759615881101759,0.8275862068965517,0.0,0.5,0.0,0.0,0.0,0.0,0.1805141453487977,1.0
0.041823504809703,0.6666666666666661,1.0,0.6666666666666666,0.2857142857142857,0.3017498066296696,0.7931034482758621,1.0,0.25,1.0,1.0,0.0,0.0,0.3178073824593351,1.0
0.0422417398578,0.333333333333333,1.0,0.0,0.8571428571428571,0.094612144615863,0.2068965517241379,0.0,0.75,1.0,0.0,0.0,0.0,0.6315355353550575,0.5
0.0426599749058971,0.333333333333333,0.0,0.3333333333333333,0.2857142857142857,0.7592036069457252,0.9310344827586208,0.0,0.75,1.0,1.0,0.0,0.0,0.2356038488398808,1.0
0.0430782099539941,1.0,1.0,0.0,0.5714285714285714,0.606657524990638,0.6896551724137931,1.0,0.5,0.0,1.0,0.0,0.0,0.3789097745987557,1.0
0.0434964450020911,0.333333333333333,1.0,0.3333333333333333,0.0,0.5709151641054363,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.1620684816770478,1.0
0.0439146800501881,0.333333333333333,1.0,0.6666666666666666,0.5714285714285714,0.0535852553626625,0.4827586206896551,0.0,0.75,0.0,1.0,0.0,0.0,0.5122125205347151,0.75
0.0443329150982852,0.333333333333333,0.0,1.0,0.2857142857142857,0.1406076182899785,0.6206896551724138,0.0,0.0,1.0,0.0,0.0,0.0,0.2105739998142847,1.0
0.0447511501463822,1.0,1.0,0.0,0.0,0.6232120960204446,0.5172413793103449,0.0,0.25,0.0,1.0,0.0,0.0,0.3660469809226618,1.0
0.0451693851944792,0.333333333333333,1.0,0.6666666666666666,0.5714285714285714,0.2080098362710268,0.8275862068965517,1.0,0.75,1.0,1.0,0.0,0.0,0.3719867162924497,1.0
0.0455876202425762,0.6666666666666661,0.0,0.6666666666666666,0.2857142857142857,0.5045965938750515,0.4137931034482758,1.0,1.0,0.0,0.0,0.0,0.0,0.6468914490926587,0.5
0.0460058552906733,1.0,0.0,0.3333333333333333,0.2857142857142857,0.5454551109295448,0.1379310344827586,1.0,0.75,0.0,0.0,0.0,0.0,0.8052017445487182,0.25
0.0464240903387703,0.6666666666666661,1.0,1.0,0.0,0.2837801790723216,0.0689655172413793,1.0,1.0,0.0,0.0,0.0,0.0,0.8862898579500776,0.0
0.0468423253868673,1.0,1.0,0.0,0.2857142857142857,0.949462432223786,0.0689655172413793,0.0,0.5,0.0,0.0,0.0,0.0,0.7723997382686618,0.25
0.0472605604349644,0.333333333333333,0.0,0.0,0.2857142857142857,0.8433795869209878,0.6206896551724138,1.0,0.25,0.0,1.0,0.0,0.0,0.4799891099795519,1.0
0.0476787954830614,0.6666666666666661,0.0,0.6666666666666666,0.0,0.7231509499535907,0.4482758620689655,1.0,0.5,0.0,0.0,0.0,0.0,0.5496482961467404,0.75
0.0480970305311584,1.0,1.0,0.0,0.8571428571428571,0.0780306285617954,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.2195531541906941,1.0
0.0485152655792555,0.0,1.0,0.6666666666666666,0.0,0.106199122474583,0.7241379310344828,0.0,0.75,1.0,0.0,0.0,0.0,0.3350921618781017,1.0
0.0489335006273525,0.333333333333333,1.0,0.6666666666666666,0.5714285714285714,0.4932948841916366,0.5517241379310345,0.0,1.0,0.0,0.0,0.0,0.0,0.4548778339284773,1.0
0.0493517356754495,1.0,1.0,0.0,0.2857142857142857,0.1608451929948046,0.896551724137931,0.0,0.75,0.0,1.0,0.0,0.0,0.1548377328668835,1.0
0.0497699707235466,0.0,0.0,0.6666666666666666,0.2857142857142857,0.9793370400606944,0.1034482758620689,0.0,0.5,1.0,0.0,0.0,0.0,0.904865217423379,0.0
0.0501882057716436,1.0,1.0,0.0,0.8571428571428571,0.1586495569618452,0.4137931034482758,1.0,0.25,1.0,1.0,0.0,0.0,0.5437256990524699,0.75
0.0506064408197406,0.0,1.0,0.3333333333333333,0.2857142857142857,0.4879752661927004,0.2413793103448275,1.0,0.25,0.0,1.0,0.0,0.0,0.7436015037277609,0.5
0.0510246758678377,0.333333333333333,0.0,0.3333333333333333,1.0,0.3644867070003352,0.6206896551724138,0.0,0.5,0.0,0.0,0.0,0.0,0.2451839609372007,1.0
0.0514429109159347,0.6666666666666661,1.0,1.0,0.2857142857142857,0.6400684745275675,0.1379310344827586,0.0,0.75,0.0,0.0,0.0,0.0,0.7754184522537763,0.25
0.0518611459640317,0.0,0.0,0.0,0.5714285714285714,0.1291318417330332,0.0344827586206896,1.0,0.5,1.0,0.0,0.0,0.0,0.8745643354433301,0.25
0.0522793810121288,1.0,1.0,0.0,0.5714285714285714,0.4307581662641453,0.4827586206896551,0.0,1.0,1.0,0.0,0.0,0.0,0.647638361263246,0.5
0.0526976160602258,0.333333333333333,1.0,0.3333333333333333,0.8571428571428571,0.2749679039960883,0.0344827586206896,0.0,0.75,1.0,0.0,0.0,0.0,0.8837509395460796,0.0
0.0531158511083228,0.0,0.0,0.6666666666666666,0.5714285714285714,0.8887190602382545,0.3448275862068966,1.0,0.25,0.0,1.0,0.0,0.0,0.7049804363232967,0.5
0.0535340861564199,1.0,0.0,0.3333333333333333,0.5714285714285714,0.0405794756008483,0.4137931034482758,1.0,0.25,1.0,1.0,0.0,0.0,0.5041491936294153,0.75
0.0539523212045169,1.0,1.0,0.0,0.2857142857142857,0.9147248875699432,0.7586206896551724,1.0,0.75,0.0,0.0,0.0,0.0,0.3427962597229291,1.0
0.0543705562526139,1.0,1.0,0.0,0.2857142857142857,0.8338987334129132,0.3103448275862069,0.0,0.25,0.0,0.0,0.0,0.0,0.5261988969924761,0.75
0.0547887913007109,0.0,1.0,0.0,0.8571428571428571,0.2978598705184813,0.0689655172413793,0.0,0.75,0.0,0.0,0.0,0.0,0.7576097721741307,0.25
0.055207026348808,0.0,0.0,0.6666666666666666,0.2857142857142857,0.7901450147038132,0.1379310344827586,1.0,0.5,0.0,1.0,0.0,0.0,0.8956054680779899,0.0
0.055625261396905,0.0,1.0,0.0,0.2857142857142857,0.0311965510142561,0.0689655172413793,0.0,0.25,1.0,0.0,0.0,0.0,0.6066366765098113,0.75
0.056043496445002,0.6666666666666661,0.0,0.0,0.5714285714285714,0.9679240232299078,0.1724137931034483,1.0,0.5,1.0,0.0,0.0,0.0,0.790359067564591,0.25
0.0564617314930991,0.0,0.0,1.0,0.2857142857142857,0.5271473478497412,0.4137931034482758,0.0,0.5,1.0,0.0,0.0,0.0,0.530659632407217,0.75
0.0568799665411961,0.0,1.0,0.0,1.0,0.3035767438406953,0.3103448275862069,0.0,0.75,0.0,1.0,0.0,0.0,0.5512151452493292,0.75
0.0572982015892931,0.0,0.0,1.0,0.5714285714285714,0.3629470950832348,0.6206896551724138,0.0,0.0,1.0,0.0,0.0,0.0,0.295746875124512,1.0
0.0577164366373901,0.6666666666666661,1.0,0.3333333333333333,0.5714285714285714,0.0664287952328259,0.2413793103448275,0.0,0.75,1.0,0.0,0.0,0.0,0.6846989290858999,0.5
0.0581346716854872,0.0,1.0,0.6666666666666666,0.8571428571428571,0.9904338311005436,0.5862068965517241,1.0,0.75,0.0,0.0,0.0,0.0,0.5594753252456507,0.75
0.0585529067335842,1.0,1.0,0.0,0.0,0.0392842215004219,0.0689655172413793,0.0,0.75,1.0,0.0,0.0,0.0,0.7848703865950969,0.25
0.0589711417816812,0.0,1.0,0.0,0.2857142857142857,0.6556070164434722,0.7931034482758621,1.0,0.0,1.0,1.0,0.0,0.0,0.2615111927700242,1.0
0.0593893768297782,1.0,1.0,0.6666666666666666,0.5714285714285714,0.4431919414833579,0.7931034482758621,1.0,0.75,0.0,0.0,0.0,0.0,0.2041145613034498,1.0
0.0598076118778753,1.0,0.0,0.6666666666666666,0.2857142857142857,0.9499540593214364,0.5517241379310345,0.0,0.5,1.0,0.0,0.0,0.0,0.508386155130295,0.75
0.0602258469259723,1.0,0.0,0.6666666666666666,0.5714285714285714,0.2462296162868239,0.2413793103448275,1.0,0.5,1.0,1.0,0.0,0.0,0.6080196306955593,0.75
0.0606440819740694,0.6666666666666661,1.0,0.0,0.8571428571428571,0.5326455418238464,0.3103448275862069,0.0,0.75,1.0,0.0,0.0,0.0,0.6649428298819754,0.5
0.0610623170221664,0.6666666666666661,1.0,0.6666666666666666,0.5714285714285714,0.4828577637679069,0.0344827586206896,1.0,0.5,1.0,0.0,0.0,0.0,0.8972219849412529,0.0
0.0614805520702634,0.6666666666666661,0.0,0.6666666666666666,0.2857142857142857,0.7036214640375125,0.3793103448275862,0.0,0.75,0.0,1.0,0.0,0.0,0.5786469069527507,0.75
0.0618987871183605,0.0,0.0,0.3333333333333333,1.0,0.068035518447325,0.7586206896551724,0.0,0.25,1.0,1.0,0.0,0.0,0.2518064550535075,1.0
0.0623170221664575,1.0,0.0,0.6666666666666666,0.5714285714285714,0.1939589926802688,0.1724137931034483,0.0,0.75,1.0,0.0,0.0,0.0,0.7204030803651311,0.5
0.0627352572145545,0.6666666666666661,0.0,0.6666666666666666,0.5714285714285714,0.2147585633019026,0.0344827586206896,0.0,0.25,0.0,1.0,0.0,0.0,0.7011262322279213,0.5
0.0631534922626516,0.6666666666666661,1.0,0.3333333333333333,0.2857142857142857,0.7389463322700677,0.6896551724137931,1.0,0.75,0.0,1.0,0.0,0.0,0.4407302810249667,1.0
0.0635717273107486,0.0,1.0,0.0,0.8571428571428571,0.1893032135571488,0.7586206896551724,0.0,1.0,1.0,0.0,0.0,0.0,0.27997781573933,1.0
0.0639899623588456,0.6666666666666661,0.0,0.0,0.5714285714285714,0.5740980745558745,0.7931034482758621,0.0,0.5,0.0,0.0,0.0,0.0,0.2576643764299699,1.0
0.0644081974069427,0.0,1.0,0.0,0.5714285714285714,0.2154383441849073,0.0689655172413793,0.0,0.5,1.0,0.0,0.0,0.0,0.7689048384153584,0.25
0.0648264324550397,0.333333333333333,0.0,0.0,0.8571428571428571,0.8625624545408891,0.5517241379310345,1.0,0.75,1.0,1.0,0.0,0.0,0.6578585162811045,0.5
0.0652446675031367,0.6666666666666661,1.0,0.0,0.2857142857142857,0.9432155589670228,0.9655172413793104,0.0,0.0,0.0,1.0,0.0,0.0,0.1257667268319786,1.0
0.0656629025512338,0.333333333333333,0.0,0.0,0.5714285714285714,0.5190360674207545,0.2068965517241379,0.0,0.5,0.0,0.0,0.0,0.0,0.6960594592857038,0.5
